product_id,product_name,main_category,sub_category,ratings,no_of_ratings,price
6764473a-75cf-4ac6-810e-f3381a467ff8,Turbo Washing Machine Portable Mini Washer with USB Power Supply Suction Cups for Home Travel Business Trip,appliances,Washing Machines,,,"฿5,179.18"
00c1d416-01f8-4b71-8b9e-c41a940111f6,Bean Bag Refill/Filler Half kg Bag (500g),home & kitchen,Furniture,3.9,12,฿699
a8d95f85-1a02-4ec4-9d4b-0a470c5b683f,MACCA Brand - XXXXL Faux Leather Clasic Filled Bean Bag with Stool (Brown) (Jumbo Size),home & kitchen,Furniture,3.5,12,"฿4,999"
1d9cea5e-47b3-4fd9-a08a-6539f64fdeaf,The Sleep Company SmartGRID Orthopedic Pro |AIHA Certified Mattress |Scientifically Proven 5 Zone Orthopedic Support |8 In...,home & kitchen,Furniture,4.6,151,"฿52,900"
96e6f81f-8bb8-4db9-954d-a7a783eda433,"EKRON 3 Tier Plastic CakePop and CupCake Stand Lollipop Holder (Standard, White)",home & kitchen,Kitchen & Dining,4.0,412,"฿1,299"
2b20c03e-e9a8-4a94-9f75-bf3c5545c2f8,"Pasta Machine,Homever 150 Pasta Maker Machine Includes Cutter, Hand Crank, and Instructions, Stainless Steel Homemade Nood...",home & kitchen,Kitchen & Dining,4.0,209,"฿2,499"
6881be0a-b67c-4d9b-ab0d-bf8e84d8dcf7,Kitchen Cleaning Cloth Multipurpose Kitchen Towels Cotton Dish Napkin - Machine Washable etc 18x18 Inch (6),home & kitchen,Kitchen & Dining,2.9,47,฿249
9e390a0a-9ab4-464c-9da0-a1970220428f,Patiofy Royal Maharaja Jhula/Swing for Adult/Swing for Balcony/Swing for Home/Hanging Swing Chair/Zula for Home Adults Bal...,home & kitchen,Furniture,3.6,7,"฿9,999"
6c6af6c0-0f4a-41ec-bb98-8e1386c584ec,"LG 7.5kg, 5 Star Semi-Automatic Washing Machine (P7510RRAZ)",appliances,Washing Machines,,,"฿16,590"
eead0668-ce0f-493e-bb2c-5e6faf7cc098,"Yellow Weaves Insulated Travel Lunch / Tiffin / Storage Bag for Office, College & School (Pack of 2) (Polyester, Multicolor)",home & kitchen,Kitchen & Dining,4.1,27,"฿1,290"
2b599d1c-a2ac-4b6a-98ae-891ca08348b6,Sumeet Granite Finish NonStick Die Cast 4mm Thick Dosa Tawa - 30.5 cm (Peach Color),home & kitchen,Kitchen & Dining,4.2,796,"฿1,750"
ed019c3f-459a-4d86-a7f8-70856847dbcf,SANAMSTORE Multi Utility 9 Layer Metal Pipe with Non-Woven 100GSM Fabric Cover Shoe/Cloth/Toy/Books Rack-Grey,home & kitchen,Furniture,3.5,25,"฿1,799"
353b7d4d-2b2a-4ac9-a9d9-1b9b700ae83c,HOKIPO® Magic Sticker Series Multifunctional Painted Self Adhesive Bathroom Shelves Storage Tray - Soap Dish with Towel Ro...,home & kitchen,Furniture,4.1,303,฿899
7414a35a-0ffc-424f-8b2c-cab5634deced,iSTAR Stainless Steel 304 Grade Foldable Towel Hanger for Bathroom/Towel Rod/Bar/Bathroom Accessories(24inch-Chrome) - Pac...,home & kitchen,Furniture,4.5,55,"฿1,499"
b49f3fcd-bcfe-4363-ba53-35cf733369f1,Home Sparkle Wenge Decorative Multipurpose Hanging Rack | Stylish Wooden Key Holder | Wall Shelf Cum Key Holder Engineered...,home & kitchen,Furniture,4.2,862,"฿4,289"
e04b8fd0-c4e2-4282-a881-7064d96c3b51,ARURA (LABEL) 6 Tier Shoe Rack Stackable Shoe Storage Organizer for Bedroom Entryway Adjustable Shoe Rack Shoe Slots Organ...,home & kitchen,Furniture,3.4,49,"฿1,799"
d8f05d53-d495-4ba0-a76d-1465b6d08cd1,"Kuber Industries Stainless Steel Pakkad, Kitchen Tong (Silver) (KUBMART010370)",home & kitchen,Kitchen & Dining,4.1,188,฿399
0d54167d-81fe-4694-a82b-1b1da21f5dd9,SHIBU UTENSILKART Aluminium Round Cake Pan 8 Inch Round Cake Baking Pan/Mould/tin Baking Tray for 2 Pound Cake,home & kitchen,Kitchen & Dining,2.7,3,฿449
ba5c9d8e-7717-4c57-8084-481d65312b4b,Yera Epitome Clear Tumbler - TP10P0 - (6 Pieces) 285 ml (Glass),home & kitchen,Kitchen & Dining,3.8,96,฿200
891d6bbe-58fa-4c21-b02c-be66e1f5300d,PEARL WORLD Kitchen Runner Floor Mat & Runner Super Absorbent Anti Skid Mats for Bathroom/ Bedroom/ Kitchen/ Door Mat/ Flo...,home & kitchen,Furniture,1.0,1,฿999
264e9bfc-afc5-48a1-a25a-af930f190f0e,"ELV Direct Tabletop Vertical Laptop Stand Holder, Desktop Aluminum Lapdesk Laptop Stand with Adjustable Dock Size, Fits Al...",home & kitchen,Furniture,4.3,674,"฿1,999"
4cfa4578-10d5-4fe5-b7ce-b56ecf6cb710,HARIHUB Portable Outdoor Mini Waterproof Cloth Folding Chair/Stool for Camping Fishing Party BBQ Travel Hiking Beach Garde...,home & kitchen,Furniture,3.8,78,฿699
0dc67e24-9c95-4dfa-9c5a-171e453f0d90,"KOKO Gleen Stainless Steel Set of 12 Pcs Ice-Cream Spoons, Silverware Spoon Set, Rust Proof High Durable Stylish Dishwashe...",home & kitchen,Kitchen & Dining,4.5,114,฿350
a28b99cc-06af-45e6-b808-1d903f14c059,DeoDap Double Wall Vacuum Insulated Stainless Steel Hot & Cold Flask Water Bottle - 300 ml,home & kitchen,Kitchen & Dining,2.6,18,฿399
4f00b9d1-7434-4240-82ee-34128a6fa66b,Cassarina Multipurpose Premium Stainless Steel Meat Butcher Cleaver Chopper Knife | Heavy Duty Sharp Blade for Cutting Mea...,home & kitchen,Kitchen & Dining,5.0,1,฿699
3aa39cff-48c9-4871-b95e-46fced4a5f7d,NH10 DESIGNS BTS Army BTS Logo Aluminium Printed Sipper Bottle with Keychain BTS Signature Water Bottle 600ml for Girls Bo...,home & kitchen,Kitchen & Dining,3.5,2,฿599
0f323409-b7a9-4649-bdc7-173b8e9a02d9,"IFB 8 Kg 5 Star Front Load Washing Machine 2X Power Steam (SENATOR WSS 8014, Silver, In-built Heater, 4 years Comprehensiv...",appliances,Washing Machines,4.2,802,"฿45,690"
35d12496-1293-4553-bc70-386ddd352cbe,VAGMI Eagle Cigarette Windproof Pocket Lighter (Golden),home & kitchen,Kitchen & Dining,3.5,394,฿999
61ba5ece-5f12-4c30-a78c-c48cbfa6dc73,"MarkQues Teaware Glass Cup for Green Tea, Herbal Tea, Coffee (Transparent, Clear, 200 ml) 1 Pieces",home & kitchen,Kitchen & Dining,4.2,139,฿399
5f2179a8-b959-4206-9041-9c5c26cc0959,"Butterfly Rapid Omni Tawa 280mm Induction Base (Aluminium, Red)",home & kitchen,Kitchen & Dining,3.7,25,"฿1,199"
faa4cf8a-b7b6-4f8a-8429-b1d144200530,IVUDA ! Natural Bamboo Mudda Weaving Black Beige 2 Chair Set ! Chair with Wave Design Mudda,home & kitchen,Furniture,4.4,15,"฿4,499"
327144ee-6abf-4b72-96d5-58accd006748,"Cello Armour Vacuum Insulated Carafe | Hot and Cold Flask | Vacuum Insulated Tea/Coffee Pot | 2000ml, Black",home & kitchen,Kitchen & Dining,4.0,"1,311","฿2,229"
c6dc11c1-3dac-4732-b121-48dd37f5a8a3,ORUM Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk for Office/Home/School (Black Flower) (Wood),home & kitchen,Furniture,,,฿999
94967267-7852-49b0-bd67-d09b38127f30,"Philips 50PUT7605/94 126 cm (50 inches) 4K Ultra HD LED Smart TV With Dolby Atmos, Wifi Connectivity & P5 Perfect Picture ...","tv, audio & cameras",Televisions,3.6,46,"฿69,990"
7799ba6e-f6a0-45cc-8182-45a96bb692db,Borosil Vision Glasses Medallion Set 350ml Set of 6,home & kitchen,Kitchen & Dining,4.2,275,฿645
a9bdfc37-7b9c-4650-bf23-681cd4d8a27b,"Femora Borosilicate Glass Microwave Safe All-Purpose Mixing Bowl,400 ML, 1050 ML, Set of 2",home & kitchen,Kitchen & Dining,4.4,"1,413",฿655
09b27db0-fd10-4745-86f8-bd97048992a4,LIVIK Door Mat Artificial Door Mat Indoor/Outdoor Rug Green,home & kitchen,Furniture,4.0,1,฿799
e094ec7d-3fbb-4a20-83a2-72cd16561f58,KC Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Square) Set of 2,home & kitchen,Furniture,4.0,40,฿499
4c908098-c390-4055-8c4a-7ad42960d2ff,Anikaa Tyson Engineered Wood Wall Mount TV Unit/TV Stand/Wall Set Top Box Stand/TV Cabinet/TV Entertainment Unit (Wenge Wh...,home & kitchen,Furniture,3.6,27,"฿9,999"
b549b5d4-03a8-4176-bcb7-49a9fa7b3f22,JELLEX Multipurpose Watermelon Fruit Cutter Slicer,home & kitchen,Kitchen & Dining,4.5,4,฿999
f6f5e939-855e-46a8-8397-f688bdcb6c48,nufurn Transparent Acrylic Mid Century Modern Chairs for Living Room Dining Study Cafe Bedroom Designer Accent 1 Chair,home & kitchen,Furniture,5.0,1,"฿10,999"
1479c920-4e17-4c9b-aadf-17db09dc4011,"S&S Bowl | 550ml | Microwave bowl, Stainless Steel Solid | Microwave safe bowl, Serving bowl with lid, Mixing Bowl, Steel ...",home & kitchen,Kitchen & Dining,3.6,367,฿849
78e4924c-00c1-45f5-bcba-2b73df7c5ac6,"Kunhar Frameless Wall Mirror, 12 X 16 Inch (Corner Cut, Unframed, Transparent, Round)",home & kitchen,Furniture,3.7,35,"฿1,299"
4a7ae347-1071-43dd-a432-f92cec0b9939,Remsy-2 Piece Luxury HR Foam Dining Chair Office Chair Floor Square Cushion Pad/car seat Cushions Soft & Comfortable Sitti...,home & kitchen,Furniture,4.0,32,"฿1,050"
2e333a88-dd3d-4767-8486-56a3bb0e7a16,"Groupon Multi-Purpose Round Plastic Legs, Foot Stand for Almirah, Wardrobe, Refrigerator, Sleeping Bed, Dinning Table and ...",home & kitchen,Furniture,2.9,3,฿499
dd541a7c-245a-4f04-a97c-4cd238a48bcf,"UPC Milk Coffee Mug | Big Size Cup Set of 2 | Made of Fine Bone China, Modern Premium Light, 300ml",home & kitchen,Kitchen & Dining,4.5,7,฿699
d7a2af97-263a-4129-a5cb-26f8ab2efa9a,Indigo interiors Jorden Wooden Wall Hanging Design Bar | Bar Cabinets for Home | Mini Bar for Home | Solid Wood Make Wine ...,home & kitchen,Furniture,4.5,144,"฿4,599"
316c63b8-096e-4310-8c0a-74d101149d88,"Suryavanshi Wardrobe/Almirah for Clothes Wooden, Almirah for Multipurpose Storage Solid Wood 3 Door Wardrobe",home & kitchen,Furniture,,,"฿68,000"
3b6506ac-fa4c-4054-a23e-f727fa76ee2d,Plantex Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Round) - Pack ...,home & kitchen,Kitchen & Dining,4.2,"1,925",฿849
7aecb756-9a48-4ee8-ba88-bc26b1b49246,Egizmo Rope Chairs/Outdoor Chairs Furniture Chairs Garden Outdoor Furniture Brown Set of 2 Chairs,home & kitchen,Furniture,,,"฿79,999"
7fdaccb0-c7d9-427a-a71c-f85798f16eff,Bikri Kendra - Sun Silver Mirror Stickers for Wall 3D Acrylic Stickers Wall Stickers for Hall Bedroom Living Room Kids Roo...,home & kitchen,Furniture,4.2,"2,059","฿1,199"
c83f4e02-3968-45c0-b1be-f1f5933ae3dd,VRCT Set of 6 Matt Black Dinner Plates for Dining Table Decor Home and Kitchen Microwave Safe Melamine (10 Inch) (Greater ...,home & kitchen,Kitchen & Dining,4.0,56,"฿1,500"
d8942463-cd55-435e-8a43-62a16fa32a2c,"FreshDcart Sky Blue Measuring Cup & Spoons for Baking 12 PCs, Cooking,Cake Kitchen Measuring Spoon (Plastic)",home & kitchen,Kitchen & Dining,4.3,433,฿399
9b2843d1-d838-4891-99bb-6e66766a52f3,Mini Solid Wood Stool,home & kitchen,Furniture,4.0,2,"฿1,599"
f0a6ba21-777a-46a4-9b84-2e38e349b747,AB99 COLLECTION Stainless Steel Chakla Belan Tawa Chimta Stand 4 in 1 with 3-Tier Storage Corners Rack for Kitchen Plate D...,home & kitchen,Kitchen & Dining,5.0,3,"฿1,999"
130f4c1c-4b35-4ce7-9a4f-2fad7d20b2ce,TGL Co. The Good Life Company LUXURY TEAS Perfect Pincer Ball Shaped Stainless Steel Loose Leaf Tea Strainer with Squeeze ...,home & kitchen,Kitchen & Dining,3.8,224,฿250
c05e4e6a-f71a-4f5d-801a-9f27578ef34f,The FEBRIZIO Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk for Office/Home/School. (Wood),home & kitchen,Furniture,,,฿999
90a760e1-90d6-4151-b7b6-d25a71429d08,"ABOUT SPACE TV Stand - Wooden TV Entertainment Unit and Shelf Storage for Set Top Box,Home Theatre,Books for Living Room,2...",home & kitchen,Furniture,4.4,12,"฿10,999"
deb40f9c-9993-4280-93e9-f3de9dd25bf6,"ITALICA Plastic Sunlounger with Wheels/Modern Pool Side Lounge Chair/Glossy Plastic Sunlounger for Garden, Poolside & Terr...",home & kitchen,Furniture,3.9,45,"฿14,265"
61d8b721-0468-4b6e-9d85-daf1f2c319ff,LAPO Stainless Steel Double Step Towel Rod for Bathroom/Towel Rack for Bathroom/Towel Hanger/Stand/Towel Bar for Bathroom/...,home & kitchen,Furniture,4.4,221,"฿2,159"
1d59ed63-f46c-432e-abac-99af8cb53f6a,"Lifekrafts Anti Fatigue Floor Mat Thick Perfect Kitchen Mat, Standing Desk Mat. Comfort at Home, Office, Garage 82x52 cms...",home & kitchen,Furniture,4.3,93,"฿4,599"
a2c5c744-bc14-4631-81e8-25a9df7c2d0b,Onida 1.5 Ton 3 Star Inverter Split AC (Copper IR183IDM Indium),appliances,Air Conditioners,5.0,2,"฿59,990"
26eb000d-36e3-4697-97ff-0c290b8394a7,"Milking Pulsator, Plastic Adjustable Anti‑Aging Milking Machine Parts, 2 Outlets Durable for Goats Sheep Cows Cattle Milki...",appliances,Washing Machines,,,"฿19,697"
452be19f-b1cb-4cc1-9285-4428ceba58f9,"Khushi Decors Wooden Computer Table Desk Study Writing - Desktop Computer Office Desk for Student & Adult, Foldable Laptop...",home & kitchen,Furniture,,,"฿9,999"
ad0e1c3c-80be-44ac-a09a-218c24851074,"Blue Star 0.8 Ton 3 Star Inverter Split Ac (Copper, Turbo Cool, Gold Fins, Comfort Sleep, Self Clean Technology, Multi Sen...",appliances,Air Conditioners,4.2,"2,722","฿41,500"
077d66b9-6de0-42fc-b5e4-4526b1615239,"Larah by Borosil Blue Eve Silk Series Opalware Dinner Set, 6 Pieces, White, Opal Glass Dinner Plates & Bowls, Crockery Set...",home & kitchen,Kitchen & Dining,Get,FREE Delivery by Amazon,฿890
edaaac76-76b8-49ca-94e4-bdf870163479,Raghav PVC Door Mat for Home & Office Welcome Printed Grey - (16 X 24 Inches),home & kitchen,Furniture,3.9,9,฿499
2e328169-6353-444b-9178-6682aafaa0bd,Colofly 2 Inch Three Fold Dual Comfort Reversible UHD Foam Single Bed Mattress Blue & Black,home & kitchen,Furniture,3.4,310,"฿1,999"
c0ea5903-5de4-42e8-952d-13cd011b604a,"Shri Ganesh Moving Castor Wheel 2"" Swivel Furniture Caster with Bearing, Caster for Furniture Table Trolley/400 kg Load Ca...",home & kitchen,Furniture,Get,Only 2 left in stock.,"฿1,200"
cc83746c-a98b-4ac9-8379-221de876d5be,Centuary Mattress Bubble Budget Double Coir Mattress (Double 72x48x4),home & kitchen,Furniture,2.9,5,"฿7,614"
0ab8570a-2086-439a-ab86-8c63f4fca321,Amazon Brand - Arovemic Black Table Mate Multipurpose Table and Height Adjustable Laptop & Utility Table for Laptop and Mu...,home & kitchen,Furniture,5.0,1,"฿2,999"
57a82efd-7ee6-4567-909f-74018059e106,Genuine Decor Wall Mounted Wine Glass Rack (Set of 2) 4 + 4 = 8/10 Wine Glass Holder (Hanger) Rustic Wooden Wine Glass Han...,home & kitchen,Furniture,4.6,76,"฿2,199"
d08d1386-4fa1-4f68-95c1-456da27f95df,Mr. Butler PET Bottle 1 Litre (Orange & Yellow) (Pack of 2),home & kitchen,Kitchen & Dining,4.3,"1,178",฿390
af766d99-15c4-4f9f-80db-97064c734c76,Suzec Premium Multipurpose Plastic Trolley with Dish Rack for Kitchen Fruit Vegetable Storage Basket Modern Organizer - 3 ...,home & kitchen,Kitchen & Dining,3.4,45,฿355
e8bf3527-1eb3-48f3-a6ca-58d82533bd8f,"Oddy Uniwraps Ecobake Non-Stick Baking Paper for Steamer, Airfryer & More - Perforated, 7 Inch Circle, 120 Pcs, White",home & kitchen,Kitchen & Dining,4.2,213,฿199
2dd78fa2-e681-4398-9120-103f851cb06b,"Amazon Basics 1 Ton 4 Star Fixed Speed Window AC (Copper, Turbo Cool, Dust Filter, 2022 Model, White)",appliances,Air Conditioners,3.5,14,"฿33,990"
576c1ef3-9f9f-491f-9394-93b13c3e4bcc,"TUSA LIFESTYLE Lounge Chair Luxury and Comfortable Bean Bag Cover with Footrest, Without Beans, Unfilled Cover Only (XXXL,...",home & kitchen,Furniture,3.9,91,"฿6,999"
4ac94c17-43f9-45d5-b888-7339e7b457a7,"Kuber Industries Dining Table cover 6 Seater|Table Cloth|Table Cover For Home, Restaurant|Table Cover For Home Décor|Cotto...",home & kitchen,Kitchen & Dining,4.2,"1,555","฿1,428"
d5fe742b-a59d-4912-933a-c47fd64904f7,Samsung 163 cm (65 inches) Wondertainment Series 4K Ultra HD LED Smart TV UA65TUE60AKXXL (Titan Gray),"tv, audio & cameras",Televisions,4.4,217,"฿1,29,900"
6f135576-6c9c-4bdc-b0b7-e884b398c40b,FACTCORE� Refrigerator Drawer Mat/Fridge Mat/Multipurpose Mat Set of 6 Pcs (12 X 17 Inches) (Black Circle),home & kitchen,Kitchen & Dining,4.0,233,฿599
190b181e-4331-44c6-b1b8-3c2d9dee5571,EQUAL 3 Inch Universally Compatible Office Chair Caster Wheels (Set of 5) - Rollerblade Style,home & kitchen,Furniture,4.6,829,"฿1,899"
63599e7c-b86c-4a1b-a045-3d132bfe37d3,NJ Coffee Stir Sticks Wood Stirrers Disposable Drink Stirrers for Tea Beverages Wood Coffee Beverage Stirrers CoffeeSticks...,home & kitchen,Kitchen & Dining,3.6,35,฿299
04f76b3b-4719-4bb7-9091-73ff09e8298b,"Bluewud Wudville Braine Engineered Wood Wall Mount Corner Shelf, Display Rack, (6 Square Shelves - Walnut)",home & kitchen,Furniture,4.0,30,"฿2,599"
3516e572-edb4-4fbd-930d-926feb1adab3,SC Decor Home Floor/Office Soft Cotton Filling Chair Rectangular Cushion Pad/Seat Pad in Plain 16 X 48 inch or 40 X 121 cm...,home & kitchen,Furniture,3.0,36,"฿1,299"
4cc64923-1a72-4da0-8ae3-ea9a475a6a03,"O-General 1 Ton 5 Star EFFICIENT & TROPICAL Inverter Split AC (Copper Condenser, ASGG12CGTB-B, White)",appliances,Air Conditioners,5.0,2,"฿55,790"
c8e0d63b-b2fd-479f-b4a2-c8334b4dfefe,SYGA Double Adjustable Vertical Laptop Stand 2 Slots Made of Premium Aluminium Alloy 2 in 1 Design Space-Saving for All Ma...,home & kitchen,Furniture,4.2,6,"฿2,999"
9fa5ff93-301d-415c-95ea-6b1433612e64,Nilkamal Freedom Plastic Shoe Rack Storage Cabinet (FMSC18) (Rust & Weather Brown),home & kitchen,Furniture,4.2,65,"฿7,500"
dcb095a6-a282-4596-9a68-ac21873c7e53,"FnP CL Ceramic Tea and Coffee Cup - 6 Pieces, Glossy Golden, 150 ml",home & kitchen,Kitchen & Dining,4.0,"2,671",฿999
ef6929a2-e670-4764-9923-e70fa8428197,"Nayasa Cane Patla Small, Dark Brown - by AAROHI13",home & kitchen,Furniture,4.4,614,฿735
c92fef79-64d2-46de-9039-f5f1f712abe8,Jaypee Plus Hott line Electric Lunch Box 4 SS Container Brown (Plastic),home & kitchen,Kitchen & Dining,3.6,186,"฿1,735"
34fb9e41-bf25-47fc-a890-8fcca41ec96b,HANDY Stainless Steel Round Bathroom Shelf Bathroom Accessories Shelves Multi-Purpose Shelf for Kitchen Shelf Bedroom Home...,home & kitchen,Furniture,4.1,105,"฿1,599"
eafaf83d-f7b8-471a-8547-a048204bacb6,"RS Enterprises Modern Swivel Chair (Fabric , Black)",home & kitchen,Furniture,2.8,51,"฿17,999.01"
d6a18a94-a9da-4a8c-a7f1-a663cf1f4d0c,"CLASSIC EMPORIUM CASA-NEST Thick Transparent White Border Rectangular 6-8 Seater Dining Table Cover (60x90-inch,Polyvinyl ...",home & kitchen,Kitchen & Dining,4.0,812,฿699
19c738c4-3db4-4c9e-84f6-d48e95545f88,Amazon Brand - Umi. Classic Filled Bean Bag (with Beans) Colour- Red (Size-XXL),home & kitchen,Furniture,4.2,17,"฿2,999"
3caa9e30-5d78-4794-8894-8ada6235605d,safunooza Pouf Puffy for Living Room Sitting Round Ottoman Bean Filled Stool for Foot Rest - Hand Knitted Cable Style Dori...,home & kitchen,Furniture,3.7,"1,668","฿1,999"
d9bcf6ba-721c-437d-821a-9c3cdc56d402,J K b K - Water Level Sensor Compatible for LG Top Load Washing Machine,appliances,Washing Machines,,,฿575
181f9d47-13f1-47a5-bd13-5e0498c5ea30,"Blue Star 1.5 Ton 3 Star Inverter Split Ac (Copper, IA318VNU, 2022, Duo Finish (Matt-Gloss) White)",appliances,Air Conditioners,2.8,4,"฿51,750"
091d09a4-accc-4847-b578-9399dc7e64a5,ASPENX Self Adhesivecute Floating Shelves Wall Mounted Shelves Wall Shelf for Kitchen Bathroom Entryway | 33 x 13.5 x 14.5...,home & kitchen,Furniture,5.0,6,฿999
ddb87f01-6d4e-4249-9c7c-8de96de4cd30,Generic Hudson Mark Wooden Dressing Table with Stool (Black),home & kitchen,Furniture,3.9,47,"฿8,000"
80ed0335-ff42-4ddd-bb88-2594a82d035e,Bharat Sales Vinyl Adjustable Height Control Chair (Brown),home & kitchen,Furniture,3.3,109,"฿1,199"
e6d7b3f3-ed2f-4de0-975a-84e4cd438aa4,Livzing 5-Layer Collapsible Shoe Rack - Bamboo Multipurpose - Folding Storage Shelf - Installation Free Organizer - Portab...,home & kitchen,Furniture,4.1,298,"฿2,999"
5bf320e7-ccb9-4b4e-ab0b-ae7720e89e4f,"Petals Stainless Steel Kitchen Scissor Set, 3-Pieces (Multicolour), Set of 3",home & kitchen,Kitchen & Dining,4.3,"6,182",฿549
8c0c5179-2358-4ac0-8a3f-e033d16a0b40,"JB HOME Polyester Anti Slip Water Absorbent Designer Floor Mat (Brown , 40 cm x 60 cm)",home & kitchen,Furniture,3.7,60,฿699
92520be9-4797-4233-9a8d-176ec7e552c5,"Kuber Industries Stain & Heat Resistant, Non-Slip Flower Design Soft Leather Table Placemats, Set of 4 (Gold)",home & kitchen,Kitchen & Dining,4.2,185,฿499
4bb2a76a-2f0f-49a2-8c59-e9117916b2b9,"USHA SHRIRAM Silicon Spatula Set for Non-Stick Pans (Pack of 12) | Heat Resistant, Durable, Cookware Set | BPA Free & Odou...",home & kitchen,Kitchen & Dining,4.1,7,"฿3,595"
b5804343-8580-4a17-b55e-721b26edda53,"COMFY HOME Home High Density Artificial Grass Door Mat (2 x 4 feet) - Green, 1 Piece",home & kitchen,Furniture,4.4,10,"฿1,499"
56823b59-c594-473b-8131-3ccd6ee66eed,"XENOTY Stainless Steel Iron Coating Self-Adhesive Metal Bathroom Rack Storage Shelves - Black, Set of 1 (Bathroom Corner S...",home & kitchen,Furniture,4.1,"1,811",฿999
b203ca2d-4ff3-4a81-9887-e7bca8df8d0f,"Supreme Evergreen Heavy Plastic Chair (2 pcs, M. Beige)",home & kitchen,Furniture,4.3,19,"฿3,999"
9791099c-feb8-45f2-afb0-ff272ff14a6a,Syga Multipurpose Z-Shaped Shoes Storage Rack Shelf Shoes Organization Shelf Save Space Shoe Storage Holders for Home Bedr...,home & kitchen,Furniture,3.5,13,฿899
8b93a040-a01c-44c4-a5ef-a9370570ebb4,Kodak 60 cm (24 inch) HD Ready LED TV  24HDX100s (Black),"tv, audio & cameras",Televisions,3.6,807,"฿8,499"
181c910a-2257-4de4-9286-c7fce5ad5071,ANVE Plastic Folding Shoe Rack Organizer with Wall Mounted,home & kitchen,Furniture,,,฿404
00a63ece-5b44-4108-9fb2-e398c4dc719e,The Better Home Insulated Coffee Mug with Lid and Sleeve (510ml) | Double Wall Insulated Stainless Steel Mug for Coffee & ...,home & kitchen,Kitchen & Dining,5.0,2,"฿2,999"
bff594ef-9e67-49f4-9594-6b035e79057a,Joyo Plastic Multipurpose Strong 5 Legs Tuff Square Stool (Big) - Grey,home & kitchen,Furniture,4.0,17,"฿1,499"
b12e4bbe-5515-4b9c-aaa4-2d452c9a47e2,Dr. Smith Orthopedic Mattress Washable Fabric Three Seater Sofa Cum Bed with Four Printed Cushion (Dark Black),home & kitchen,Furniture,4.3,12,"฿18,999"
2a02dfdb-f478-450d-b2c5-56e682d0f696,"Clazkit Silicone Ice Tray Flexible 15 Cubes/Cavity, Multicolor",home & kitchen,Kitchen & Dining,4.4,467,฿399
9e7b592c-35f6-414a-89d7-a1090d7b317a,Faigy Printed Hair Cutting Sheet Apron Hairdressing Gown Cape Hair Cutting Barber Cloth Salon Accessories - Multicolour,home & kitchen,Kitchen & Dining,3.3,15,฿399
d531cfc6-1e87-4fbe-8690-a6b3835db7a3,XSOURCE Study Pad Multipurpose Board Both Side Pre Laminated Wooden Use on Chair & Bed as Study Pad or Writing Pad Wood Cu...,home & kitchen,Furniture,3.8,45,฿999
3761f537-5c8e-481d-a213-7b56dad1c02f,JOYO Premium Plastic Stool - Strong Support Stool for Bathroom/Multipurpose (Grey) Stool Grey,home & kitchen,Furniture,3.4,3,"฿2,599"
9149b966-d53f-4eaf-9ae9-f5a42df49325,"Green Soul Blaze Multipurpose Manual Height Adjustable Study Laptop Computer Desk Table, Ergonomic Sit Stand Solution, Ide...",home & kitchen,Furniture,4.5,23,"฿32,709"
fd3c5dc3-b461-4979-9c54-397f7e53a765,Nilkamal CHR2155 Plastic Mid Back Chair | Chairs for Home| Dining Room| Bedroom| Kitchen| Living Room| Office - Outdoor - ...,home & kitchen,Furniture,3.6,576,"฿2,050"
e8369857-d6fa-46e8-8e49-651cd6175d6c,"SAW SAQIB ALI WOODEN HANDICRAFTS 8 Tiers Vertical Shoe Rack, Narrow Shoe Organizer, Stylish Wooden Shoe Storage Stand, Spa...",home & kitchen,Furniture,,,"฿4,499"
f1bccbdf-a9c7-49a6-a54d-390641d84d13,"InstaCuppa Rechargeable Kitchen Scale, Tare Function, Unit Conversion, 1g Scale Interval, USB Cable, 3kg Max Capacity, LED...",home & kitchen,Kitchen & Dining,4.1,73,"฿1,999"
7a4aa46c-aac1-4639-a24c-11bda2a0fd12,TechSrmaji Stainless Steel Large Size Cup Stand with 12 Hooks V Shape Coffee Cup Holder for Kitchen Dining Table Kitchen R...,home & kitchen,Kitchen & Dining,4.1,54,฿799
e7b4b367-ed14-4222-8ae3-9bbd1cc6109e,"SS ARTS Small Bathroom Storage Corner Floor Cabinet with Doors and Shelves, Thin Toilet Vanity Cabinet, Narrow Bath Sink O...",home & kitchen,Furniture,3.9,18,"฿5,890"
f1249c31-aa37-4cb4-908b-09ff396d725d,"DeckUp Cove 3 Door Engineered Wood Wardrobe with Mirror (Dark Wenge, Matte Finish)",home & kitchen,Furniture,4.0,165,"฿18,000"
1aba85cb-3666-46be-92a7-4b2f423623ba,Serenz Rack 6 Hook Mug Holder Countertop Mug Storage Organizer Rack Coffee Cup Drying Rack-Kitchen Hanging Organizer Rack...,home & kitchen,Kitchen & Dining,3.9,111,฿649
